SentenceID,Season,Episode,Sentence
1,1,Something_Ricked_This_Way_Comes,[ Popping ]
2,1,Something_Ricked_This_Way_Comes,Jerry: [ Sighs ]
3,1,Something_Ricked_This_Way_Comes,"Morty: Hey, Rick, I have to make a project for the science fair this weekend,
You think you could help me out?"
4,1,Something_Ricked_This_Way_Comes,"Rick: Whatever,"
5,1,Something_Ricked_This_Way_Comes,"Jerry: Well, I mean, traditionally, science fairs are a father-son thing,"
6,1,Something_Ricked_This_Way_Comes,"Rick: Well, scientifically, traditions are an idiot thing,"
7,1,Something_Ricked_This_Way_Comes,"Beth: Morty, I think it would be fun for you to work on a science project with your dad,"
8,1,Something_Ricked_This_Way_Comes,[ Cellphone beeps ]
9,1,Something_Ricked_This_Way_Comes,"Morty: [ Clears throat ]
Yeah, dad, Why don't we do it together?"
10,1,Something_Ricked_This_Way_Comes,"Jerry: Yes! You backed the right horse on this one, son,
We'll get out the crayons, brew some coffee, and knock this thing out in two or three days,"
11,1,Something_Ricked_This_Way_Comes,"[ Robot whirs ]
Robot: What is my purpose?"
12,1,Something_Ricked_This_Way_Comes,"Rick: Pass the butter,
Thank you,"
13,1,Something_Ricked_This_Way_Comes,[ Popping ]
14,1,Something_Ricked_This_Way_Comes,"Summer: Dad, I need a ride to work,"
15,1,Something_Ricked_This_Way_Comes,"Jerry: Maybe Rick can give you a ride,
I'm helping Morty with science,"
16,1,Something_Ricked_This_Way_Comes,"Rick: I'm busy,"
17,1,Something_Ricked_This_Way_Comes,Summer: Doing what?
18,1,Something_Ricked_This_Way_Comes,"Rick: Uh, anything else,
Robot: What is my purpose?"
19,1,Something_Ricked_This_Way_Comes,"Rick: You pass butter,"
20,1,Something_Ricked_This_Way_Comes,"Robot: Oh, my God,"
21,1,Something_Ricked_This_Way_Comes,"Rick: Yeah, welcome to the club, pal,"
22,1,Something_Ricked_This_Way_Comes,Rick: Since when you have a job?
23,1,Something_Ricked_This_Way_Comes,"Summer: Since last week,
It's part-time at this little vintage thrift store,
My boss is this really smart, eccentric old man that treats me nice and values me,"
24,1,Something_Ricked_This_Way_Comes,"Rick: Meow, Can't wait to meet this Fascinating character,"
25,1,Something_Ricked_This_Way_Comes,"Summer: Please don't,
Goldenfold: Oh, Well, when did this stop being jamba juice?"
26,1,Something_Ricked_This_Way_Comes,"Mr. Needful: I've just recently opened for business, mister, um, Goldenfold,"
27,1,Something_Ricked_This_Way_Comes,"Goldenfold: You know my name?
That's disarming,"
28,1,Something_Ricked_This_Way_Comes,"Mr. Needful: I also know you long for female company,
Goldenfold: You know, it has been lonely since the divorce,
Some voids can't be filled with jamba juice,"
29,1,Something_Ricked_This_Way_Comes,"Mr. Needful: This aftershave makes a man quite irresistible to women,
Free of charge,
One never pays here -- not with money,
Goldenfold: Nothing to read into there, Thanks!"
30,1,Something_Ricked_This_Way_Comes,"Summer: Sorry I'm late,
Mr, Needful,
This is my grandpa, Rick,
He was just leaving,"
31,1,Something_Ricked_This_Way_Comes,"Rick: Huh,"
32,1,Something_Ricked_This_Way_Comes,"Mr. Needful: Tell me, Rick, what do you desire?"
33,1,Something_Ricked_This_Way_Comes,"Rick: Eh, I make my own stuff,
So, what are you -- like, the devil?"
34,1,Something_Ricked_This_Way_Comes,Mr. Needful: What? Sorry?
35,1,Something_Ricked_This_Way_Comes,"Rick: I don't know,
Store comes out of nowhere, all the shit's old and creepy,
Are you the devil?
A demon? Leprechaun?"
36,1,Something_Ricked_This_Way_Comes,Summer: Grandpa Rick!
37,1,Something_Ricked_This_Way_Comes,"Rick: Hey, I'm not judging,
Just like shoot straight,
I'm a man of science,"
38,1,Something_Ricked_This_Way_Comes,"Mr. Needful: Ah, then perhaps you could make use of this,
This microscope reveals things beyond comprehension,"
39,1,Something_Ricked_This_Way_Comes,[ Laughs ]
40,1,Something_Ricked_This_Way_Comes,Rick: [ Laughs ]
41,1,Something_Ricked_This_Way_Comes,[ Laughs louder ]
42,1,Something_Ricked_This_Way_Comes,Rick: [ Laughs louder ]
43,1,Something_Ricked_This_Way_Comes,[ Laughs louder ]
44,1,Something_Ricked_This_Way_Comes,Rick: [ Laughs louder ]
45,1,Something_Ricked_This_Way_Comes,"Summer: Grandpa, go home and drink,"
46,1,Something_Ricked_This_Way_Comes,[ Swoop! ]
47,1,Something_Ricked_This_Way_Comes,"Jerry: Why don't we do a model of the solar system?
That's what my dad did with me when I was your age,"
48,1,Something_Ricked_This_Way_Comes,"Morty: Oh, okay,"
49,1,Something_Ricked_This_Way_Comes,"Jerry: You know,
Rick's in his lab, making cyborgs and wormholes and all that weird stuff, but this is real science,
A man and his boy, making planets,
Hey, how about we use a ping-pong ball for Pluto?
And then Jupiter --"
50,1,Something_Ricked_This_Way_Comes,"Morty: Uh, actually,
I don't think Pluto's a planet,"
51,1,Something_Ricked_This_Way_Comes,"Jerry: [ Chuckles ]
Of course Pluto's a planet, son,
I learned that in the third grade,"
